id,host_id,price,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7509362,29156329,339.0,9.0,2019-02-01,0.19,1,87
7604021,39880500,339.0,9.0,2019-02-01,0.19,1,110
7697256,17326743,339.0,9.0,2019-02-01,0.19,1,130
8411390,9247072,339.0,9.0,2019-02-01,0.19,1,100
9609762,9144442,339.0,9.0,2019-02-01,0.21,1,65
12005923,36076005,339.0,9.0,2019-02-01,0.23,1,120
1469955,10528,339.0,18.0,2019-02-01,0.29,2,150
15234755,10528,339.0,9.0,2019-09-02,0.28,2,200
15647143,531006,339.0,9.0,2019-02-01,0.37,1,180
16467731,108055585,339.0,9.0,2019-02-01,0.53,1,300
19094459,624441,339.0,9.0,2019-02-01,0.43,1,180
20707376,35959348,339.0,9.0,2019-02-01,0.48,1,95
22881110,120981856,339.0,9.0,2019-02-06,0.55,1,145
23762605,109551284,339.0,9.0,2019-02-01,0.62,2,120
16603823,109551284,339.0,11.0,2019-02-01,0.76,2,120
27464651,97170205,339.0,9.0,2019-05-01,0.87,1,65
30466608,38407262,339.0,9.0,2019-02-01,1.34,1,115
30737182,197082458,339.0,9.0,2019-02-01,1.32,1,350
33637874,247067478,339.0,9.0,2019-02-01,3.65,1,330
33771697,253429887,339.0,9.0,2019-02-07,3.55,1,274
34284185,257390100,339.0,9.0,2019-02-01,4.58,1,60
34569042,26935678,339.0,9.0,2019-01-07,5.09,1,285
3354484,4319841,158.0,9.0,2017-10-08,0.16,1,75
19175513,10685968,158.0,9.0,2019-02-01,0.4,1,89
34146835,2119428,365.0,9.0,2019-05-07,4.58,1,125
13202799,5402234,365.0,9.0,2019-02-01,0.68,1,50
13941210,17452232,365.0,9.0,2017-07-10,0.26,1,70
28692213,195262476,365.0,9.0,2019-02-01,1.03,1,100
7421930,22344488,364.0,9.0,2019-02-01,0.19,1,110
7636986,1723544,364.0,9.0,2019-02-01,0.19,1,150
7962707,42008401,364.0,9.0,2019-02-01,0.19,1,140
10192593,1589909,364.0,9.0,2019-03-01,0.26,2,79
2237032,1589909,364.0,15.0,2019-02-01,0.29,2,79
15997880,103981529,364.0,9.0,2017-11-06,0.29,1,76
22013423,48356178,364.0,9.0,2018-09-09,0.49,1,113
28258594,19528144,364.0,9.0,2019-11-04,0.94,1,66
29828654,62014501,364.0,9.0,2019-02-01,1.27,1,133
5299177,11414889,159.0,9.0,2018-10-06,0.25,1,190
11282788,3925093,159.0,9.0,2019-02-01,0.24,1,75
19182026,33439741,159.0,9.0,2018-04-11,0.36,1,125
20227210,1553230,159.0,9.0,2019-02-01,0.39,1,124
24158806,142426920,159.0,9.0,2019-02-01,0.64,1,220
29135220,32830245,159.0,9.0,2019-02-01,1.01,1,180
17365005,16328732,129.0,9.0,2019-02-01,0.32,1,58
33060504,1648510,129.0,9.0,2019-02-01,3.38,1,160
16893030,7593341,129.0,9.0,2019-02-01,0.31,1,195
22376956,707534,129.0,9.0,2019-02-01,0.48,1,330
3808093,19569660,129.0,9.0,2019-02-01,0.16,1,325
20309202,10196765,129.0,9.0,2019-02-01,0.39,1,90
29061500,40544318,129.0,9.0,2019-01-01,1.01,1,200
11120851,46980935,158.0,9.0,2019-02-01,0.22,1,120
9247923,46631730,226.0,9.0,2016-03-11,0.21,1,325
16392756,5895282,226.0,9.0,2019-02-01,0.29,1,135
16784199,5042847,226.0,9.0,2019-06-06,0.38,1,195
18792188,13907788,226.0,9.0,2019-02-01,0.36,1,95
21241829,78414842,226.0,9.0,2019-01-01,0.43,1,200
32107458,94087109,226.0,9.0,2019-02-01,1.8,1,299
412180,2051961,261.0,9.0,2018-03-09,0.1,1,95
2201581,11231506,261.0,9.0,2019-03-06,0.22,1,85
3963137,5742948,261.0,9.0,2017-01-07,0.23,1,199
4387491,3597708,261.0,9.0,2015-06-09,0.16,1,115
11291712,25052740,261.0,10.0,2019-02-01,0.25,3,50
5066900,25052740,261.0,13.0,2019-02-01,0.33,3,50
4870239,25052740,261.0,9.0,2019-02-01,0.17,3,100
5602200,24665235,261.0,9.0,2019-02-01,0.2,1,75
6242600,32406934,261.0,9.0,2019-02-01,0.36,1,180
6326345,23589288,261.0,9.0,2019-02-01,0.18,1,60
6492449,6804278,261.0,9.0,2019-02-01,0.18,1,160
6913431,36229779,261.0,9.0,2015-09-08,0.18,1,105
7240563,4419418,261.0,9.0,2019-11-06,0.19,1,90
7473810,39143718,261.0,9.0,2019-02-01,0.2,2,400
14566213,39143718,261.0,21.0,2019-02-01,0.6,2,200
8194369,13076168,261.0,9.0,2018-02-10,0.2,1,49
8206060,3039478,261.0,9.0,2019-02-01,0.21,1,325
8547335,44992001,261.0,9.0,2019-02-01,0.2,1,54
8838513,1423123,261.0,9.0,2019-06-03,0.27,1,45
9280902,1747007,261.0,9.0,2018-04-06,0.2,1,98
9851704,12871485,261.0,9.0,2019-02-01,0.21,1,120
10478114,52172297,261.0,9.0,2019-02-01,0.24,1,65
10730086,28546873,261.0,9.0,2019-02-01,0.34,1,45
13962117,9856492,261.0,9.0,2019-02-01,0.4,1,115
15700484,62413233,261.0,9.0,2019-02-01,0.29,1,135
15715599,7728010,261.0,9.0,2019-02-01,0.28,1,63
15989547,7380558,261.0,9.0,2018-04-01,0.28,1,41
16734212,19001553,261.0,9.0,2018-01-01,0.3,1,125
19161510,3788839,261.0,10.0,2019-02-01,0.46,4,45
18077746,3788839,261.0,9.0,2019-02-01,0.36,4,60
18254259,3788839,261.0,14.0,2019-02-01,0.52,4,70
18375021,3788839,261.0,9.0,2019-02-01,0.35,4,85
18374250,66961768,261.0,9.0,2019-02-01,0.34,1,30
19055226,58225,261.0,9.0,2019-02-01,0.36,1,101
19693849,21408874,261.0,9.0,2019-02-01,0.37,1,100
19857281,2781214,261.0,9.0,2019-02-01,0.38,1,45
20725759,65258155,261.0,9.0,2019-02-01,0.4,1,30
22368370,139329404,261.0,9.0,2018-02-03,0.49,1,126
22448487,4823243,261.0,9.0,2019-07-04,1.08,1,139
22689214,72392039,261.0,9.0,2019-04-04,0.8,1,55
23037039,25001097,261.0,9.0,2019-02-01,0.52,1,50
24700984,52575889,261.0,9.0,2019-02-01,0.63,1,115
25941089,38003941,261.0,9.0,2019-02-01,0.71,1,80
28456148,3334537,261.0,9.0,2019-02-01,0.93,1,150
30400423,226338109,261.0,13.0,2019-11-06,1.83,4,60
30229776,226338109,261.0,9.0,2019-02-01,1.29,4,65
30229901,226338109,261.0,13.0,2019-07-06,2.15,4,65
30229464,226338109,261.0,18.0,2019-03-06,2.48,4,65
30310984,782801,261.0,9.0,2019-02-01,1.36,1,125
30857450,93520536,261.0,9.0,2019-02-01,1.43,1,60
16414081,3722715,261.0,16.0,2019-02-01,0.52,2,58
31075624,3722715,261.0,9.0,2019-01-07,1.48,2,80
32240776,241940624,261.0,9.0,2019-07-07,2.93,1,130
32303904,3308518,261.0,9.0,2019-02-01,2.6,1,108
33186981,72031522,261.0,9.0,2019-02-01,2.76,1,60
33270782,96240355,261.0,9.0,2019-02-01,2.62,1,75
33734068,608700,261.0,9.0,2019-02-01,3.18,1,125
34416046,212171922,261.0,9.0,2019-02-01,4.35,1,60
34618352,261167972,261.0,9.0,2019-07-07,5.4,1,180
3928525,16101222,129.0,9.0,2019-02-01,0.19,1,275
6363059,33152462,129.0,9.0,2015-11-07,0.18,1,150
14093073,79188102,129.0,9.0,2018-10-12,0.25,1,145
17697781,120577730,129.0,9.0,2019-09-04,0.33,1,220
2198970,4173868,54.0,9.0,2019-02-01,0.14,1,55
2942732,160337,54.0,9.0,2019-02-01,0.15,1,60
3217221,16251030,54.0,9.0,2017-02-03,0.21,1,65
4500794,23342156,54.0,9.0,2016-06-05,0.2,1,75
7803828,8375500,54.0,9.0,2019-02-01,0.19,1,46
8239111,36192346,54.0,9.0,2019-02-01,0.2,1,40
17712166,43098504,54.0,9.0,2019-02-01,0.33,1,50
19640913,129627362,54.0,9.0,2018-06-04,0.37,1,70
25817508,194004304,54.0,9.0,2019-01-01,0.79,1,85
28105759,212306955,54.0,9.0,2019-07-07,0.96,1,110
29967433,225313172,54.0,9.0,2019-03-07,1.45,1,50
30512304,228980689,54.0,9.0,2019-01-07,1.27,1,150
31916931,239276795,54.0,9.0,2019-02-01,2.0,1,42
34255449,779474,54.0,9.0,2019-05-07,4.66,1,128
1559912,8301763,167.5,9.0,2016-12-10,0.13,1,79
2011692,2933058,167.5,9.0,2019-02-01,0.13,1,95
2552606,13068601,167.5,9.0,2015-02-01,0.14,1,99
2608217,13322169,167.5,9.0,2019-02-01,0.14,1,150
4338541,22410033,167.5,9.0,2017-04-01,0.16,1,132
11490215,8536366,167.5,9.0,2019-02-01,0.33,1,450
14110144,8349334,167.5,9.0,2019-02-01,0.26,1,190
28321,65091,352.0,9.0,2018-05-10,0.08,1,75
6103146,182477,352.0,9.0,2019-02-01,0.19,1,60
8067561,19510122,352.0,9.0,2016-11-09,0.2,1,40
8880524,3758073,352.0,9.0,2019-02-01,0.2,1,60
9138319,2264413,352.0,9.0,2019-02-01,0.21,1,150
10938544,10583598,352.0,9.0,2019-02-01,0.22,1,40
11776880,6598000,352.0,9.0,2019-02-01,0.23,1,95
14161351,1876539,352.0,9.0,2019-02-01,0.26,1,150
14316198,72607058,352.0,9.0,2019-02-01,0.25,1,85
14521738,22593050,352.0,9.0,2019-02-01,0.27,1,59
14703733,56279680,352.0,9.0,2019-02-01,0.26,1,80
15633510,17328624,352.0,9.0,2019-02-01,0.29,1,200
26417485,145721354,352.0,9.0,2019-02-01,0.77,1,44
33852604,112909067,352.0,9.0,2019-01-07,3.38,1,120
25769495,50749495,155.0,10.0,2019-09-06,0.93,1,80
753399,3963008,109.0,10.0,2019-02-01,0.22,1,500
959948,1229358,109.0,10.0,2019-02-01,0.13,1,195
4194494,10367443,109.0,10.0,2019-02-01,0.17,1,900
4753571,24529969,109.0,10.0,2019-02-01,0.21,1,200
5338293,14794302,109.0,10.0,2019-11-04,0.26,1,250
6004786,14477996,109.0,10.0,2019-02-01,0.2,1,350
9043652,6304221,109.0,10.0,2019-01-07,0.97,1,190
9753240,1342653,109.0,10.0,2019-02-01,0.23,1,1000
13395513,74994238,109.0,10.0,2019-11-06,0.31,1,76
22207770,155989291,198.5,10.0,2019-09-06,0.66,1,359
3827311,19693124,129.0,10.0,2019-12-06,0.17,1,125
4170796,733543,129.0,10.0,2019-01-07,0.27,1,131
7332196,5628243,129.0,10.0,2019-02-01,0.21,1,95
7955889,6263244,129.0,10.0,2019-02-01,0.29,2,73
7955984,6263244,129.0,27.0,2019-02-01,0.59,2,73
10612199,54761069,129.0,10.0,2019-05-01,0.28,1,80
13915004,7177483,129.0,10.0,2019-01-01,0.28,1,250
14175040,30175811,129.0,10.0,2019-02-01,0.28,1,200
16144596,105349749,129.0,10.0,2019-02-01,0.32,1,80
19779749,1877402,129.0,15.0,2018-07-06,0.62,2,50
16439234,1877402,129.0,10.0,2018-06-05,0.36,2,125
16844707,47737463,129.0,10.0,2019-02-01,0.71,1,60
17524862,2054816,129.0,10.0,2018-05-07,0.36,1,150
19136705,27102064,129.0,10.0,2019-02-01,0.4,1,100
19743260,44220091,129.0,10.0,2019-02-01,0.42,1,56
20515035,23972036,129.0,10.0,2019-02-01,0.44,1,75
21444065,12762193,129.0,10.0,2019-02-01,0.49,1,150
22845926,74410137,129.0,10.0,2019-02-01,0.57,1,46
23106361,171660157,129.0,10.0,2019-02-01,0.6,1,65
23342782,4325160,129.0,10.0,2018-11-12,0.64,1,125
25015511,159009468,129.0,10.0,2019-02-01,1.29,1,99
25874845,25480676,129.0,10.0,2019-02-01,4.17,1,65
26814599,156200633,129.0,10.0,2019-02-01,0.85,1,52
27600209,101170153,129.0,10.0,2019-11-04,0.92,1,100
29967445,83650675,129.0,10.0,2019-02-01,1.42,1,75
13441680,7141050,173.5,10.0,2019-02-01,0.28,2,52
13170049,7141050,173.5,12.0,2019-02-01,0.34,2,80
1788989,7607092,103.0,10.0,2016-01-09,0.15,1,225
14342997,1120651,103.0,10.0,2017-09-09,0.29,1,118
14870802,34252002,103.0,10.0,2019-02-01,0.29,1,100
18994641,3339820,162.0,10.0,2019-02-01,0.4,1,250
34685997,261647593,162.0,10.0,2019-04-07,6.82,1,100
2880864,14723162,365.0,10.0,2018-08-10,0.17,1,149
6766259,35423181,365.0,10.0,2018-07-10,0.22,1,75
7127458,37332180,365.0,10.0,2017-10-10,0.21,1,70
12601401,5059784,365.0,10.0,2016-11-07,0.26,1,125
13714537,80114315,365.0,10.0,2019-02-01,0.28,1,65
19386564,5749658,365.0,10.0,2019-02-01,0.41,1,70
21938508,70562577,365.0,10.0,2019-02-01,0.54,1,125
25377317,6895016,365.0,10.0,2018-11-09,0.78,1,96
28184001,212160752,365.0,10.0,2019-04-07,1.18,1,63
31379967,235008186,365.0,10.0,2019-02-01,2.07,1,170
33660911,61084210,365.0,10.0,2019-01-07,3.85,1,360
19188025,95102570,162.0,10.0,2019-02-01,0.46,1,239
135706,665013,292.5,10.0,2017-01-01,0.1,1,132
258690,1359611,292.5,10.0,2019-02-01,0.12,1,195
442649,793225,292.5,10.0,2019-02-01,0.11,1,125
661814,3341426,292.5,10.0,2016-07-05,0.13,1,250
3742373,9859391,292.5,10.0,2019-02-01,0.17,1,390
7515694,1825554,292.5,10.0,2019-01-01,0.22,1,210
8388776,2227376,292.5,10.0,2018-08-10,0.33,1,109
13040221,5302382,292.5,10.0,2019-02-01,0.26,1,850
19015592,22221213,292.5,10.0,2019-02-01,0.72,1,350
19408844,2102686,292.5,10.0,2018-03-09,0.41,1,135
22152785,8456422,292.5,10.0,2019-02-01,0.59,1,625
28752251,9165739,292.5,10.0,2019-02-01,1.09,1,91
29701500,30627525,292.5,10.0,2019-08-06,1.35,1,200
30462343,216428022,292.5,10.0,2019-02-01,1.46,1,299
2772111,14176488,205.0,10.0,2019-02-01,0.16,1,55
13359647,11070120,205.0,23.0,2019-02-01,0.61,2,40
17529164,11070120,205.0,10.0,2019-02-01,0.36,2,45
9365126,48593631,181.5,10.0,2018-07-09,0.7,1,139
16451907,1223281,181.5,10.0,2019-02-01,0.41,1,100
23118522,8959179,181.5,10.0,2019-02-01,0.73,1,104
31981491,16639428,181.5,10.0,2019-02-01,4.23,1,200
16604112,109527682,359.0,10.0,2019-02-01,0.54,1,72
16085004,11206175,167.5,10.0,2019-02-01,0.33,2,37
12293900,11206175,167.5,17.0,2019-02-01,0.47,2,96
655783,3301845,365.0,10.0,2019-06-07,3.53,1,285
732700,3815537,365.0,10.0,2019-06-07,10.0,1,106
3775978,19359650,365.0,10.0,2019-02-01,0.38,1,130
4221999,20335235,365.0,10.0,2019-02-01,0.18,1,225
9242243,3335559,365.0,10.0,2019-06-06,0.3,1,180
15253883,96867847,365.0,10.0,2019-02-01,0.31,1,175
29144832,214270886,365.0,10.0,2019-01-02,1.15,1,300
31144697,232784693,365.0,10.0,2019-02-01,1.86,1,350
32700870,245324678,365.0,10.0,2019-02-01,2.97,1,199
33235936,250252296,365.0,10.0,2019-03-07,3.03,1,220
34125094,257188989,365.0,10.0,2019-02-01,5.56,1,189
13802521,26022066,365.0,10.0,2019-02-01,0.3,1,50
33659082,229929832,205.0,10.0,2019-04-07,4.76,1,51
741154,1406458,129.0,10.0,2019-04-07,10.0,1,210
2447138,3540714,129.0,10.0,2019-02-01,0.16,1,450
755703,3977693,145.0,10.0,2019-02-01,0.15,1,55
1063554,2873394,145.0,10.0,2019-02-01,0.13,2,60
1241905,2873394,145.0,11.0,2019-04-06,0.15,2,60
2228840,11375556,145.0,10.0,2019-01-01,0.15,1,100
3153603,4299288,145.0,10.0,2019-02-01,0.16,1,67
6423589,6767463,145.0,10.0,2019-02-01,0.2,1,150
7599569,15762897,145.0,10.0,2016-06-06,0.21,1,50
11822434,62974212,145.0,10.0,2019-02-01,0.26,1,135
14575253,74471200,145.0,10.0,2019-02-01,0.29,1,81
19209710,19785181,145.0,10.0,2019-02-01,0.4,1,136
19241855,18515933,145.0,10.0,2018-12-11,0.4,1,70
20435343,127082964,145.0,10.0,2019-02-01,0.43,2,54
18358644,127082964,145.0,12.0,2019-02-01,0.47,2,72
20898641,19058010,145.0,10.0,2018-04-05,0.47,1,102
21437933,2545414,145.0,10.0,2019-02-01,0.51,1,89
22503340,150858055,145.0,10.0,2019-02-01,0.54,1,42
23128067,22313730,145.0,10.0,2019-02-01,0.58,1,60
23143173,94263025,145.0,10.0,2018-04-07,0.58,2,40
14967790,94263025,145.0,11.0,2019-02-01,0.57,2,60
23557996,16400151,145.0,10.0,2018-01-04,0.61,1,45
23992731,68350188,145.0,10.0,2019-10-05,0.72,1,99
26689265,2622041,145.0,10.0,2019-02-01,0.97,1,135
26840646,21924395,145.0,10.0,2019-02-01,0.86,1,63
26877276,64540550,145.0,10.0,2019-02-01,0.85,1,31
28298437,14430349,145.0,10.0,2019-11-03,1.05,1,75
28517276,71219887,145.0,10.0,2019-02-01,1.18,1,120
28933403,1429693,145.0,10.0,2019-02-01,1.09,1,200
29461695,97425,145.0,10.0,2019-12-06,2.36,1,70
31306674,59470806,145.0,10.0,2019-07-07,1.8,1,135
32450788,243787623,145.0,10.0,2019-02-01,2.26,1,90
32697097,158891219,145.0,10.0,2019-10-06,2.83,1,300
33654019,12351745,145.0,10.0,2019-02-01,3.49,1,150
33885227,255899465,145.0,10.0,2019-02-01,3.85,1,63
14485877,39158104,258.5,10.0,2019-02-01,0.29,1,75
29063485,219012245,258.5,10.0,2019-02-01,2.17,1,78
32670621,245655016,258.5,10.0,2019-02-01,2.46,1,168
20886177,50855262,149.0,10.0,2019-02-01,0.47,3,55
20982862,38250510,149.0,10.0,2019-01-01,0.46,1,150
30711544,9096745,149.0,10.0,2019-02-01,1.47,1,299
7798542,21150000,168.0,10.0,2019-02-01,1.53,1,80
9233338,47995413,168.0,10.0,2019-02-01,0.23,1,100
13956613,24424456,168.0,10.0,2019-01-07,0.91,1,200
20745223,19848344,168.0,10.0,2019-02-01,0.97,1,50
23435772,14235061,168.0,10.0,2019-07-07,0.62,1,59
23900919,20134221,168.0,10.0,2019-02-01,0.63,1,40
25054120,8440,168.0,10.0,2019-02-01,0.78,1,197
25616250,125396920,168.0,10.0,2019-03-01,0.84,1,75
34207925,646729,168.0,10.0,2019-03-07,5.17,1,275
32093515,228879817,141.5,20.0,2019-07-07,4.26,6,42
32094042,228879817,141.5,14.0,2019-02-07,2.76,6,49
30537134,228879817,141.5,10.0,2019-02-01,1.41,6,80
30593915,228879817,141.5,10.0,2019-07-07,1.59,6,80
30590895,228879817,141.5,14.0,2019-05-07,1.97,6,80
30594172,228879817,141.5,15.0,2019-02-01,2.28,6,80
31698813,111142003,141.5,10.0,2019-02-01,2.52,1,40
32841707,247064022,141.5,10.0,2019-01-07,2.68,1,189
3944627,71418,154.5,10.0,2019-02-01,0.17,1,200
21354840,18270371,154.5,10.0,2019-02-01,0.52,1,148
23575358,165135574,154.5,10.0,2019-02-07,0.65,1,165
30369014,5559293,154.5,10.0,2019-05-06,1.41,1,150
32960518,248050046,154.5,10.0,2019-02-01,2.7,1,190
14139651,19134246,188.0,10.0,2019-02-01,0.37,1,150
18255124,64351850,188.0,10.0,2018-11-12,0.37,1,168
34181077,258057633,188.0,10.0,2019-05-07,6.38,1,499
34568807,136840462,171.0,10.0,2019-02-01,5.26,1,55
4759680,11045893,190.5,10.0,2019-02-01,0.2,1,63
25809641,28484697,190.5,10.0,2019-02-01,0.87,1,200
7771170,8134104,244.0,10.0,2019-02-01,0.21,1,500
26255072,157295347,244.0,16.0,2019-02-01,1.28,3,32
21621926,157295347,244.0,22.0,2019-02-01,1.12,3,40
26252097,157295347,244.0,10.0,2019-02-01,1.09,3,50
30501956,139195158,244.0,10.0,2019-09-05,1.59,1,99
34197733,258186526,244.0,10.0,2019-02-01,4.23,1,189
7460009,37077716,252.0,10.0,2018-06-08,0.21,1,60
28540662,215392967,222.0,10.0,2019-01-07,1.06,1,65
25317671,15429605,269.0,10.0,2019-07-07,0.88,1,100
14995212,94553067,276.0,10.0,2017-03-01,0.3,1,43
11677489,8756821,87.0,10.0,2017-02-10,0.25,1,180
17589815,64610450,87.0,10.0,2017-05-05,0.36,1,63
22119373,7112420,87.0,10.0,2018-01-10,0.54,1,175
30526261,227814642,87.0,10.0,2019-04-07,2.5,1,398
31087094,169959693,87.0,10.0,2019-02-01,1.59,1,189
3962389,20534981,315.0,10.0,2019-02-01,0.21,1,125
13740704,20583125,315.0,10.0,2018-12-12,0.7,1,45
28463327,214863971,315.0,28.0,2019-02-01,2.84,2,37
32520602,214863971,315.0,10.0,2019-06-07,2.34,2,40
23670513,177161276,205.0,10.0,2019-07-03,0.67,1,26
31355285,218336964,129.5,10.0,2019-02-01,1.99,4,35
30353296,218336964,149.0,12.0,2019-04-06,2.83,4,40
30767280,218336964,129.5,14.0,2019-02-01,2.07,4,40
30370778,218336964,129.5,11.0,2019-02-01,1.73,4,45
32278370,212151296,129.5,10.0,2019-01-07,2.34,1,54
3379914,9317567,100.0,10.0,2019-02-01,0.18,1,89
17626236,54637605,100.0,10.0,2019-02-01,0.37,1,110
24694397,186626470,100.0,10.0,2019-02-01,0.77,1,200
34285600,218417875,100.0,10.0,2019-02-01,4.41,1,60
34399142,259683532,100.0,10.0,2019-02-07,5.26,1,99
32523519,173009,178.0,10.0,2019-07-07,3.19,1,125
34390686,185401573,178.0,10.0,2019-05-07,5.0,1,50
25802592,172541609,140.0,10.0,2019-05-07,0.78,1,65
32530603,244453286,140.0,16.0,2019-02-01,4.36,2,115
32701542,244453286,140.0,10.0,2019-06-07,2.48,2,180
10476782,47573846,318.5,10.0,2019-04-06,0.24,1,85
26137778,196462256,318.5,10.0,2019-10-04,0.85,1,60
33217402,240913980,318.5,10.0,2019-02-01,2.73,1,39
34433240,193835968,318.5,10.0,2019-02-01,5.56,1,309
29515558,210339363,272.0,10.0,2019-02-01,1.36,2,50
29646041,210339363,272.0,11.0,2019-02-01,1.44,2,60
30694693,202144863,272.0,10.0,2019-01-03,1.49,1,60
30797190,37891510,272.0,10.0,2019-04-07,2.14,2,45
31459956,37891510,272.0,10.0,2019-02-01,1.81,2,55
820953,4105474,72.0,10.0,2019-01-01,0.13,1,99
2151558,2838861,72.0,10.0,2019-02-01,0.15,1,60
13316028,6459374,72.0,10.0,2017-05-12,0.27,1,120
16130658,17138432,72.0,10.0,2019-02-01,0.33,1,130
16308331,9367785,72.0,10.0,2018-08-04,0.32,1,63
20033770,15899162,72.0,10.0,2019-02-01,0.51,1,71
29761534,1240933,72.0,10.0,2019-02-01,1.38,1,100
1157036,3696460,32.0,10.0,2019-02-01,0.13,1,50
3688197,11371357,32.0,10.0,2019-02-01,0.21,1,95
12619450,1539941,32.0,10.0,2019-02-01,0.26,1,75
3425054,7398990,158.0,10.0,2018-05-01,0.17,1,100
3747240,2203817,158.0,10.0,2018-03-01,0.17,1,150
8145441,7950356,158.0,10.0,2019-02-01,0.25,1,175
13941998,34543957,158.0,10.0,2019-02-01,0.28,1,150
15095005,24696055,158.0,10.0,2019-02-01,0.3,1,125
30152553,28695751,158.0,10.0,2019-02-01,1.38,2,345
16287863,28695751,158.0,22.0,2019-11-03,0.72,2,125
10338696,50742613,205.0,10.0,2018-04-07,0.25,1,37
31178012,146275359,162.0,10.0,2019-02-01,1.56,3,42
33500292,146275359,162.0,10.0,2019-06-07,3.09,3,42
31177757,146275359,162.0,12.0,2019-06-07,2.4,3,42
3240518,16395150,158.0,10.0,2016-07-09,0.18,1,265
14871736,21327336,158.0,10.0,2019-02-01,0.29,1,239
18196956,3859890,158.0,10.0,2019-02-01,0.38,1,53
5656458,16091512,158.0,10.0,2019-02-01,0.21,1,235
18610539,34361146,158.0,10.0,2018-09-12,0.39,1,156
22372939,47499199,243.5,10.0,2019-02-01,0.54,1,140
2569466,13156191,177.0,10.0,2019-02-01,0.2,1,55
5363669,13483550,177.0,10.0,2019-02-01,0.19,1,110
6959212,28601986,177.0,10.0,2019-02-01,0.21,1,84
9614969,49673620,177.0,10.0,2019-02-01,0.23,1,60
19452119,90531014,177.0,10.0,2019-01-01,0.42,1,100
20147537,142812843,177.0,12.0,2017-05-11,0.51,2,75
20087455,142812843,177.0,10.0,2017-03-12,0.43,2,85
20912843,20625215,177.0,10.0,2019-02-01,0.51,1,121
30586349,105622510,177.0,10.0,2019-02-01,1.6,1,52
31042197,231863607,177.0,10.0,2019-07-04,1.54,1,250
33226517,39823351,177.0,10.0,2019-03-07,3.53,1,90
33388510,251378476,177.0,10.0,2019-02-01,3.75,1,195
7328775,38392850,158.0,10.0,2019-02-01,0.21,1,150
9562515,253057,158.0,10.0,2018-07-05,0.23,1,220
20033434,31480299,158.0,10.0,2017-05-11,0.45,1,65
20567374,28190733,205.0,10.0,2018-02-11,0.54,1,175
19240332,133547094,129.0,10.0,2019-03-07,1.41,1,200
21794873,72205446,129.0,10.0,2019-03-06,2.07,1,1000
28129366,14012333,129.0,10.0,2019-02-01,1.06,1,280
33137479,247120058,129.0,10.0,2019-02-01,3.75,1,375
21789289,119848398,205.0,14.0,2019-02-07,0.7,2,35
21609824,119848398,205.0,10.0,2019-02-01,0.79,2,50
32267833,235146087,205.0,10.0,2019-03-06,2.1,1,35
1942935,1479666,158.0,10.0,2016-06-08,0.21,1,150
8101258,39156453,158.0,10.0,2019-02-01,0.22,1,110
29657991,16502641,158.0,10.0,2019-07-07,1.6,1,93
4728136,12261576,183.0,10.0,2019-02-01,0.2,1,37
20775370,2650097,183.0,10.0,2019-02-01,0.45,1,58
29256358,141853769,158.0,10.0,2019-03-07,4.41,1,100
890855,128920,158.0,10.0,2017-03-07,0.13,1,100
1016105,5591685,158.0,10.0,2019-02-01,0.17,1,200
8857842,46372931,158.0,10.0,2019-02-01,0.22,1,95
12703851,11109705,158.0,10.0,2019-07-05,0.78,1,180
13802334,35775878,158.0,10.0,2017-10-12,0.28,1,65
17531524,22607793,158.0,10.0,2018-09-12,0.39,1,94
24560351,69767,158.0,10.0,2019-02-01,0.76,1,162
654232,3291022,332.0,10.0,2019-02-01,0.14,1,99
1209887,2910509,332.0,10.0,2019-02-01,0.17,1,120
1598863,8523970,332.0,10.0,2019-02-01,0.14,1,200
1856803,485738,332.0,10.0,2016-07-09,0.15,1,225
4362474,13481367,332.0,10.0,2016-10-05,0.18,1,199
5684940,470675,332.0,10.0,2019-02-01,0.2,1,195
6326681,241395,332.0,10.0,2019-02-01,0.21,1,185
7914401,22282829,332.0,10.0,2017-08-10,0.28,1,69
8266287,32277262,332.0,10.0,2019-02-01,0.31,1,150
9026479,2266437,332.0,10.0,2019-02-01,0.26,1,200
9089306,5671308,332.0,10.0,2019-02-01,0.23,1,135
9155212,47661247,332.0,10.0,2019-02-01,0.23,1,85
9404707,381669,332.0,10.0,2019-02-01,0.23,1,190
14155795,65057965,332.0,10.0,2019-02-01,0.28,1,85
14437093,4400586,332.0,10.0,2019-10-02,0.29,1,129
15027024,8344620,332.0,10.0,2019-02-01,0.3,1,180
16368376,48071153,332.0,10.0,2019-02-01,0.33,1,132
18475187,639926,332.0,10.0,2019-02-01,0.43,1,199
21177156,1029090,332.0,10.0,2019-02-01,0.47,1,181
23502842,34777741,332.0,10.0,2019-02-01,0.7,1,159
27402244,205772141,332.0,10.0,2019-02-01,0.97,1,250
29360292,48049796,332.0,10.0,2019-02-01,1.15,2,100
25288989,48049796,332.0,24.0,2019-02-01,1.79,2,100
29854118,4316287,332.0,10.0,2019-02-01,1.58,1,158
29879085,24449433,332.0,10.0,2019-01-07,1.6,1,190
31283904,230061564,332.0,10.0,2019-02-01,1.67,1,399
33046111,218481230,332.0,10.0,2019-02-01,3.45,1,249
33247707,6048212,332.0,10.0,2019-02-01,3.0,1,151
